chain,draw,beta,estimate
3,16,1,0.6462695035502898
3,17,0,13.522477973474588
3,17,1,0.7949424922097679
3,18,0,13.556102100746754
3,18,1,0.5007017531079471
3,19,0,13.509167179450047
3,19,1,0.9890397100591863
3,20,0,13.543108823272823
3,20,1,0.6541404047871652
3,21,0,13.559505579215955
3,21,1,0.5183145905246839
3,22,0,13.497814752036318
3,22,1,1.0904713409455713
3,23,0,13.476098062712564
3,23,1,1.0912189362463265
3,24,0,13.522007427492408
3,24,1,0.8385195123951832
3,25,0,13.45684489238448
3,25,1,1.4105517041042688
3,26,0,13.452316436783192
3,26,1,1.3791140452441506
3,27,0,13.623372480865047
3,27,1,-0.13570562576199144
3,28,0,13.47863857812023
3,28,1,1.301856565897679
3,29,0,13.621720841163015
3,29,1,-0.12328374157988986
3,30,0,13.49410720705467
3,30,1,0.9698055246748652
3,31,0,13.51265214773168
3,31,1,0.8206602567248956
3,32,0,13.545805647288006
3,32,1,0.5558215461144967
3,33,0,13.553837575640909
3,33,1,0.5360436968177258
3,34,0,13.544879157526022
3,34,1,0.6191852125944052
3,35,0,13.566766023544167
3,35,1,0.3565773646146943
3,36,0,13.518582474808563
3,36,1,0.8636772976474679
3,37,0,13.573663121982861
3,37,1,0.3031727836780402
3,38,0,13.518947690921717
3,38,1,0.8285766692531361
3,39,0,13.556768915494054
3,39,1,0.5109882354928857
3,40,0,13.562997458711184
3,40,1,0.3952503914998907
3,41,0,13.543762526509138
3,41,1,0.5779824190818378
3,42,0,13.532266085178897
3,42,1,0.656599831058211
3,43,0,13.540016107891187
3,43,1,0.8047943895121681
3,44,0,13.535983208163728
3,44,1,0.5863686460072822
3,45,0,13.485744039950786
3,45,1,1.100377986882966
3,46,0,13.567589464711038
3,46,1,0.37203100164387265
3,47,0,13.528962260617762
3,47,1,0.7431182450189121
3,48,0,13.550280119013054
3,48,1,0.6102260530170778
3,49,0,13.526879664748137
3,49,1,0.7260187792746621
3,50,0,13.605516478623464
3,50,1,0.02979912328845115
3,51,0,13.546891387922397
3,51,1,0.6238409997523474
3,52,0,13.522979191758179
3,52,1,0.686249908054405
3,53,0,13.513414636279832
3,53,1,0.8619550461243776
3,54,0,13.539722548489921
3,54,1,0.5491953091790404
3,55,0,13.449857735682599
3,55,1,1.461878277804295
3,56,0,13.547975668618752
3,56,1,0.6055606529735242
3,57,0,13.501019208927
3,57,1,0.8996691804475252
3,58,0,13.5234140235657
3,58,1,0.8506903326357855
3,59,0,13.5565313331195
3,59,1,0.5345983807536733
3,60,0,13.454738888438287
3,60,1,1.2131123470034282
3,61,0,13.503779814545089
3,61,1,0.9530567614092427
3,62,0,13.516252578950404
3,62,1,0.8713525282780306
3,63,0,13.538988701637551
3,63,1,0.5919390015544843
3,64,0,13.561489269203271
3,64,1,0.4225785224887725
3,65,0,13.578034923507868
3,65,1,0.2563653417234385
3,66,0,13.533991060175177
3,66,1,0.6435003820611692
3,67,0,13.536689714788979
3,67,1,0.6064700211192839
3,68,0,13.516739067832164
3,68,1,0.787659917328757
3,69,0,13.552844025403049
3,69,1,0.53292694959627
3,70,0,13.477006970931962
3,70,1,1.031167094826781
3,71,0,13.593385252927783
3,71,1,0.14695073918626197
3,72,0,13.601347461870251
3,72,1,0.08419182307943446
3,73,0,13.496049229542349
3,73,1,1.1107165419529355
3,74,0,13.561644835805533
3,74,1,0.45678504859661173
3,75,0,13.61131027485502
3,75,1,-0.0235331151029528
3,76,0,13.495321323167266
3,76,1,0.8755483457900853
3,77,0,13.528353320237636
3,77,1,0.928016896965154
3,78,0,13.561594446900402
3,78,1,0.3878660904279741
3,79,0,13.56981751805804
3,79,1,0.36701226815957727
3,80,0,13.585142984389266
3,80,1,0.24416518864871148
3,81,0,13.575079157533487
3,81,1,0.2997716765991037
3,82,0,13.50741229258371
3,82,1,1.044055639732248
3,83,0,13.518625242828707
3,83,1,0.9002678147587472
3,84,0,13.496047772438788
3,84,1,0.9913580780879325
3,85,0,13.527151125453802
3,85,1,0.8927308916614838
3,86,0,13.550773279384455
3,86,1,0.4948677239830495
3,87,0,13.564204971781047
3,87,1,0.42940952994045706
3,88,0,13.537777168712502
3,88,1,0.6281693623082941
3,89,0,13.521008232014115
3,89,1,0.8751076664228478
3,90,0,13.548850969441265
3,90,1,0.4646581841598611
3,91,0,13.476535715606323
3,91,1,1.238379681437119
3,92,0,13.571939984031236
3,92,1,0.3863035241941259
3,93,0,13.522046748172047
3,93,1,0.7810036066953997
3,94,0,13.557480163733246
3,94,1,0.47597405552606126
3,95,0,13.54154672774279
3,95,1,0.7095266459269237
3,96,0,13.480211973509574
3,96,1,1.0176447189831357
3,97,0,13.52287148680354
3,97,1,0.814345854311107
3,98,0,13.562624034840104
3,98,1,0.4413558889738737
3,99,0,13.537110827068993
3,99,1,0.6661273277216947
3,100,0,13.583461031686385
3,100,1,0.21151188306470506
3,101,0,13.466685837802347
3,101,1,1.2568333640834284
3,102,0,13.580761864984286
3,102,1,0.31479194529335325
3,103,0,13.50520073192137
3,103,1,0.800241480015444
3,104,0,13.511721670842107
3,104,1,0.8933124911180983
3,105,0,13.571071337937678
3,105,1,0.35200203941127706
3,106,0,13.509373637184595
3,106,1,0.8035060510402343
3,107,0,13.516963211542777
3,107,1,0.9199452881862961
3,108,0,13.525741580075112
3,108,1,0.7241974428491504
3,109,0,13.491570421114014
3,109,1,1.2745724549202466
3,110,0,13.473207298213952
3,110,1,1.2002575476438506
3,111,0,13.505699723796925
3,111,1,0.9770352373341985
3,112,0,13.546022369934558
3,112,1,0.531355647384492
3,113,0,13.544296919400116
3,113,1,0.5652664148188381
3,114,0,13.530392783389546
3,114,1,1.0337259486884662
3,115,0,13.518408630534745
3,115,1,0.8529185753775653
3,116,0,13.531608534029163
3,116,1,0.6898490030030209
3,117,0,13.59247785666641
3,117,1,0.16729833917916626
3,118,0,13.522990432758748
3,118,1,0.8060033838543182
3,119,0,13.530445329176334
3,119,1,0.645420356509897
3,120,0,13.537381310498045
3,120,1,0.6862362792527834
3,121,0,13.531312295075733
3,121,1,0.7132111022355443
3,122,0,13.579209101205404
3,122,1,0.3571918779255864
3,123,0,13.578270326649397
3,123,1,0.30372580400049043
3,124,0,13.572643229565324
3,124,1,0.3573073957213216
3,125,0,13.597342906995204
3,125,1,0.10715164414261227
3,126,0,13.525508319977533
3,126,1,0.8512150229886281
3,127,0,13.553441905366757
3,127,1,0.508668067360659
3,128,0,13.50356034930126
3,128,1,0.9412306386121965
3,129,0,13.475909084405986
3,129,1,1.1699276088355044
3,130,0,13.50549715348308
3,130,1,0.9473498283572087
3,131,0,13.533472381178603
3,131,1,0.6908199173799844
3,132,0,13.500686534410182
3,132,1,1.0890372524175524
3,133,0,13.563288624260858
3,133,1,0.41549865388829577
3,134,0,13.50998737301287
3,134,1,0.8875698826920605
3,135,0,13.592491204693566
3,135,1,0.16217412519379373
3,136,0,13.505578660071524
3,136,1,0.8452245908558365
3,137,0,13.547185430944504
3,137,1,0.670065739227206
3,138,0,13.506316230513155
3,138,1,1.0083927066234561
3,139,0,13.523089541029819
3,139,1,0.761552714802177
3,140,0,13.49139396942497
3,140,1,1.0299388969015737
3,141,0,13.565997218961018
3,141,1,0.4004489929457312
3,142,0,13.546611093973809
3,142,1,0.5839971117580828
3,143,0,13.574337977716242
3,143,1,0.3515152121303678
3,144,0,13.563396230974206
3,144,1,0.3635791178420114
3,145,0,13.542525162688394
3,145,1,0.6238515194168073
3,146,0,13.576866750755489
3,146,1,0.32009824899203854
3,147,0,13.523161725193495
3,147,1,0.8247387740611907
3,148,0,13.50143599546577
3,148,1,0.9929703687905087
3,149,0,13.601450904581343
3,149,1,0.0683421947947459
3,150,0,13.500802543437272
3,150,1,1.0125546154991727
3,151,0,13.550431941577564
3,151,1,0.5765062158989421
3,152,0,13.511412219621345
3,152,1,0.9505979636506606
3,153,0,13.527707912147866
3,153,1,0.7197195906004799
3,154,0,13.481035082957654
3,154,1,1.2747512744504808
3,155,0,13.584079315943267
3,155,1,0.2616868532844581
3,156,0,13.53170496797632
3,156,1,0.7117046309919046
3,157,0,13.432782470131182
3,157,1,1.477704736951014
3,158,0,13.586718359905388
3,158,1,0.24520882659186805
3,159,0,13.508640904599401
3,159,1,1.0276771637131177
3,160,0,13.513896823746196
3,160,1,0.9203521977092928
3,161,0,13.50329442615276
3,161,1,0.8738704449907517
3,162,0,13.54977109314288
3,162,1,0.580980424906156
3,163,0,13.55505536795957
3,163,1,0.5636640913107518
3,164,0,13.53425289764231
3,164,1,0.6532473530493245
3,165,0,13.573805656913366
3,165,1,0.35221923221536844
3,166,0,13.50134383462574
3,166,1,1.0963106615829845
3,167,0,13.554386453165344
3,167,1,0.5291186279504562
3,168,0,13.559412398565215
3,168,1,0.4691487293673942
3,169,0,13.559998798225232
3,169,1,0.4760278221486123
3,170,0,13.534409794971706
3,170,1,0.6812313279840305
3,171,0,13.474374063320788
3,171,1,1.5505673241612115
3,172,0,13.554643024966085
3,172,1,0.5587539627429028
3,173,0,13.513047101746109
3,173,1,0.7870799737424632
3,174,0,13.561136820938184
3,174,1,0.48825321075973893
3,175,0,13.524957679183055
3,175,1,0.922353325063977
3,176,0,13.520371963247639
3,176,1,0.8302351018771289
3,177,0,13.517853944432314
3,177,1,0.7417749527011296
3,178,0,13.557828053169048
3,178,1,0.537885894092047
3,179,0,13.509893565124399
3,179,1,0.9394851140679735
3,180,0,13.53635083237624
3,180,1,0.656102659458044
3,181,0,13.45978828772542
3,181,1,1.3147463080499826
3,182,0,13.471951308022811
3,182,1,1.024486581826359
3,183,0,13.497088791340738
3,183,1,0.9301396157325499
3,184,0,13.496924327639796
3,184,1,0.8788872187360864
3,185,0,13.560281084536562
3,185,1,0.447830843095018
3,186,0,13.495394757006695
3,186,1,1.085823400170728
3,187,0,13.506265154237981
3,187,1,0.8796354051314444
3,188,0,13.517236382466157
3,188,1,0.8529582917937097
3,189,0,13.507005983981758
3,189,1,0.8783473893540947
3,190,0,13.513679214667166
3,190,1,0.8449356928552767
3,191,0,13.487287358023208
3,191,1,1.005389058638599
3,192,0,13.537776135538298
3,192,1,0.6074314462942182
3,193,0,13.559037272081634
3,193,1,0.471811463230153
3,194,0,13.486154557561965
3,194,1,1.040602803329359
3,195,0,13.596001400072065
3,195,1,0.12466463519081716
3,196,0,13.489926255302505
3,196,1,0.950619727013379
3,197,0,13.54262973924191
3,197,1,0.7267804308322021
3,198,0,13.528340327771062
3,198,1,0.6924214655053667
3,199,0,13.500962632696643
3,199,1,0.9171095259602917
3,200,0,13.491507719390393
3,200,1,1.1161755076201902
3,201,0,13.541072666247787
3,201,1,0.6411702400503264
3,202,0,13.605219862702791
3,202,1,0.03316055568594486
3,203,0,13.49819351304886
3,203,1,1.078863902377224
3,204,0,13.525932576392083
3,204,1,0.6864928038671816
3,205,0,13.53434834655956
3,205,1,0.7018913419861351
3,206,0,13.507771123501607
3,206,1,0.7401783202580569
3,207,0,13.565441211635733
3,207,1,0.4424464082871474
3,208,0,13.510266221089978
3,208,1,0.771551072766119
3,209,0,13.477913053884823
3,209,1,1.280795732227666
3,210,0,13.58638821103144
3,210,1,0.19437950587282674
3,211,0,13.51350308877925
3,211,1,0.9278387646847667
3,212,0,13.567160066028608
3,212,1,0.36944224257483327
3,213,0,13.567356834678876
3,213,1,0.42009703834801604
3,214,0,13.542949981544012
3,214,1,0.5504523574363419
3,215,0,13.539157260146242
3,215,1,0.8230643321873157
3,216,0,13.507830811429637
3,216,1,0.8122575980283454
3,217,0,13.600987424020895
3,217,1,0.07199479871702193
3,218,0,13.454997258788483
3,218,1,1.3719041986736518
3,219,0,13.589642520624416
3,219,1,0.2066202309566741
3,220,0,13.604786884701133
3,220,1,0.039022953923794935
3,221,0,13.495884592210933
3,221,1,1.0997301254617127
3,222,0,13.484595356857502
3,222,1,1.0138053789909063
3,223,0,13.552230864513845
3,223,1,0.5165266230163329
3,224,0,13.600949951677165
3,224,1,0.07592606635245906
3,225,0,13.488324643840391
3,225,1,0.9764211383005634
3,226,0,13.546633294884625
3,226,1,0.6263021650819808
3,227,0,13.59040914418933
3,227,1,0.17916586666747752
3,228,0,13.522566286769536
3,228,1,0.8949653411189591
3,229,0,13.496728430729
3,229,1,1.0844932415565751
3,230,0,13.481016563522656
3,230,1,1.1183557536975712
3,231,0,13.527483601958776
3,231,1,0.7753953725344356
3,232,0,13.597429856308839
3,232,1,0.11001336731406645
3,233,0,13.509461604075645
3,233,1,0.8523920548766268
3,234,0,13.553442029717989
3,234,1,0.47545452569327273
3,235,0,13.513598828633722
3,235,1,0.8690017526609837
3,236,0,13.471979582987073
3,236,1,1.3170328120401793
3,237,0,13.573380584538517
3,237,1,0.30866890352738996
3,238,0,13.530688411132802
3,238,1,0.7938264026326339
3,239,0,13.512739528252503
3,239,1,0.6386380614664954
3,240,0,13.53374715889117
3,240,1,0.7890689680916411
3,241,0,13.546308299541412
3,241,1,0.49779790939678537
3,242,0,13.441232648407354
3,242,1,1.2570497835386554
3,243,0,13.506792057461206
3,243,1,0.8144231387595563
3,244,0,13.509543387233176
3,244,1,0.8756583830472844
3,245,0,13.449683054156305
3,245,1,1.233690623172014
3,246,0,13.560875601692503
3,246,1,0.5138271695070473
3,247,0,13.577929065630626
3,247,1,0.29909469438009717
3,248,0,13.492786381923471
3,248,1,1.063632968279424
3,249,0,13.581967688671906
3,249,1,0.25232214733411695
3,250,0,13.526010640181449
3,250,1,0.7542053867157423
3,251,0,13.516632810236935
3,251,1,0.8364982172217249
3,252,0,13.500471271159126
3,252,1,0.946788758913716
3,253,0,13.551338371290603
3,253,1,0.4912271975445074
3,254,0,13.507368735194431
3,254,1,0.9702875627929968
3,255,0,13.515383197733934
3,255,1,0.7894223430068289
3,256,0,13.508811257739646
3,256,1,0.87135038543372
3,257,0,13.543754050802447
3,257,1,0.6675061571251164
3,258,0,13.545262309838755
3,258,1,0.5583400466599465
3,259,0,13.543167302116363
3,259,1,0.6563052470471763
3,260,0,13.517152726018802
3,260,1,0.7665191521864175
3,261,0,13.43981227904105
3,261,1,1.3710411273289325
3,262,0,13.591816133250088
3,262,1,0.1499860620858633
3,263,0,13.527153394036564
3,263,1,0.6957529789533938
3,264,0,13.525393458202242
3,264,1,0.6650102502725653
3,265,0,13.533726441595146
3,265,1,0.7026625064616656
3,266,0,13.569863628425427
3,266,1,0.3640091474135769
3,267,0,13.507865663821127
3,267,1,0.9043336930398144
3,268,0,13.535160074312522
3,268,1,0.7692729567978879
3,269,0,13.545705940286421
3,269,1,0.6805049085824002
3,270,0,13.492755386318933
3,270,1,0.9391855771938356
3,271,0,13.564495892477568
3,271,1,0.43699983668270387
3,272,0,13.574708181723754
3,272,1,0.35187994378362736
3,273,0,13.487939757085966
3,273,1,1.1776519487369703
3,274,0,13.534085320698066
3,274,1,0.6650524182565536
3,275,0,13.512661517969452
3,275,1,0.8295849102626129
3,276,0,13.546873627654872
3,276,1,0.5562834414439208
3,277,0,13.469849935564797
3,277,1,1.1412896699705657
3,278,0,13.487387071059553
3,278,1,1.0655303604001125
3,279,0,13.55936850766294
3,279,1,0.42207062321670014
3,280,0,13.532695069485007
3,280,1,0.6395771457477317
3,281,0,13.529158665708563
3,281,1,0.7002631425249001
3,282,0,13.548601105426291
3,282,1,0.548129642390364
3,283,0,13.54364493504731
3,283,1,0.578340519317981
3,284,0,13.506692255974736
3,284,1,0.8622578848134727
3,285,0,13.539779519250954
3,285,1,0.6352672979869247
3,286,0,13.593170970795443
3,286,1,0.13655519624167226
3,287,0,13.558898276911336
3,287,1,0.5365072073090975
3,288,0,13.546620451402154
3,288,1,0.5978734353467585
3,289,0,13.555933607932321
3,289,1,0.503038628529466
3,290,0,13.53074217752925
3,290,1,0.7507845197688813
3,291,0,13.501424280312413
3,291,1,0.8916797523061071
3,292,0,13.4809211602752
3,292,1,1.038689097889481
3,293,0,13.499117105684318
3,293,1,1.200038628829003
3,294,0,13.570709142538151
3,294,1,0.3706576112013217
3,295,0,13.514205771509255
3,295,1,0.8311365712896537
3,296,0,13.56337539663224
3,296,1,0.4428908678619416
3,297,0,13.537547620816747
3,297,1,0.6074976942924581
3,298,0,13.505598964833856
3,298,1,1.0526054502951194
3,299,0,13.569884544236405
3,299,1,0.31976302358704856
3,300,0,13.490952033797207
3,300,1,1.0130319658385243
3,301,0,13.570075211740509
3,301,1,0.36044719801112635
3,302,0,13.509667198994881
3,302,1,0.9253796862066044
3,303,0,13.51486600650898
3,303,1,0.8367692993182004
3,304,0,13.571563102208993
3,304,1,0.33086444508496704
3,305,0,13.502586641325165
3,305,1,0.8487943848898669
3,306,0,13.539100344316555
3,306,1,0.6476061068694006
3,307,0,13.53429660959821
3,307,1,0.7568880208069916
3,308,0,13.548140570768966
3,308,1,0.48221531604981493
3,309,0,13.459953111930863
3,309,1,1.4908053175646563
3,310,0,13.57732913937861
3,310,1,0.27832143929943787
3,311,0,13.517542698339408
3,311,1,0.7172009984686352
3,312,0,13.537932945386382
3,312,1,0.7142714817671886
3,313,0,13.525751287107289
3,313,1,0.6849960540002549
3,314,0,13.577572612020095
3,314,1,0.31102647971409725
3,315,0,13.48922395437243
3,315,1,1.0849906119434167
3,316,0,13.519014555759014
3,316,1,0.6882477665039218
3,317,0,13.504572808911838
3,317,1,0.9637181471793538
3,318,0,13.477443977997728
3,318,1,1.1846757017124243
3,319,0,13.516388036611454
3,319,1,0.8775848916817209
3,320,0,13.496089040403389
3,320,1,0.8878204814477111
3,321,0,13.534913330124306
3,321,1,0.7207308622461192
3,322,0,13.513274666467835
3,322,1,0.775075360663386
3,323,0,13.535199534253476
3,323,1,0.7498207540749302
3,324,0,13.52964904460011
3,324,1,0.8692381513107015
3,325,0,13.55330304721183
3,325,1,0.45828168592427704
3,326,0,13.504961664150535
3,326,1,0.9843952760804815
3,327,0,13.530107441539913
3,327,1,0.6873199613582875
3,328,0,13.494655036843044
3,328,1,1.124718528254544
3,329,0,13.507348707565479
3,329,1,0.7816760930773992
3,330,0,13.462715926488299
3,330,1,1.1295706803984995
3,331,0,13.618923125062597
3,331,1,-0.1055544112159856
3,332,0,13.533744183636916
3,332,1,0.6202198686071976
3,333,0,13.538660635089583
3,333,1,0.6336539835583246
3,334,0,13.485118752017916
3,334,1,1.1201504673683234
3,335,0,13.50231023888166
3,335,1,0.9137530591643932
3,336,0,13.494180036420731
3,336,1,0.9991039502403023
3,337,0,13.511818426266496
3,337,1,0.916406951417041
3,338,0,13.519663913782097
3,338,1,0.8637921238286692
3,339,0,13.569880731908313
3,339,1,0.33965524141048653
3,340,0,13.505114203875289
3,340,1,0.7684808722725974
3,341,0,13.46806079170503
3,341,1,1.2597215558125356
3,342,0,13.491147201306703
3,342,1,1.1087261305072602
3,343,0,13.499282014357863
3,343,1,0.9837621102235716
3,344,0,13.5983962526148
3,344,1,0.0955099228850845
3,345,0,13.547805761716157
3,345,1,0.5580996920069823
3,346,0,13.495673545207362
3,346,1,0.9549820753392622
3,347,0,13.54367900822021
3,347,1,0.5263872497916772
3,348,0,13.517174438274163
3,348,1,0.9613761757903921
3,349,0,13.527089517256135
3,349,1,0.7098871798243804
3,350,0,13.457211282957244
3,350,1,1.3232173418931705
3,351,0,13.471115094455108
3,351,1,1.2486288032496964
3,352,0,13.567157878810606
3,352,1,0.3819796712229655
3,353,0,13.504525671824059
3,353,1,0.8932314251022043
3,354,0,13.515378019807509
3,354,1,0.7697667106842239
3,355,0,13.530050161047841
3,355,1,0.889513149746126
3,356,0,13.482024643584468
3,356,1,1.042436641703393
3,357,0,13.558716132418729
3,357,1,0.4939693687652731
3,358,0,13.558572485739413
3,358,1,0.5306995765381164
3,359,0,13.49357165310007
3,359,1,0.9399201691248187
3,360,0,13.573949246698717
3,360,1,0.30105408052810234
3,361,0,13.597146057403307
3,361,1,0.1082133449287605
3,362,0,13.560826889230817
3,362,1,0.43878776256306723
3,363,0,13.513794026034104
3,363,1,0.8227033186651667
3,364,0,13.573965203941144
3,364,1,0.31802632307589684
3,365,0,13.546425724267891
3,365,1,0.5730496156728603
3,366,0,13.54228890235009
3,366,1,0.623063619603741
3,367,0,13.496678626628897
3,367,1,0.9095277849483631
3,368,0,13.529185944430395
3,368,1,0.7966503971337241
3,369,0,13.549487204063686
3,369,1,0.5973178941845635
3,370,0,13.550535014311997
3,370,1,0.6595524180536587
3,371,0,13.509685439764201
3,371,1,1.0565241981235858
3,372,0,13.459666576166564
3,372,1,1.3443353002756615
3,373,0,13.545862344787867
3,373,1,0.5356007490003454
3,374,0,13.52000501674729
3,374,1,0.8026828677722766
3,375,0,13.52093509620231
3,375,1,0.9662296159962376
3,376,0,13.510616532350069
3,376,1,0.7555489124167994
3,377,0,13.56421570651074
3,377,1,0.45473465251933065
3,378,0,13.49847017478923
3,378,1,1.064575283373838
3,379,0,13.591057528431623
3,379,1,0.18086057974097383
3,380,0,13.549985909036671
3,380,1,0.6024357487671687
3,381,0,13.545066154662827
3,381,1,0.5624403605455918
3,382,0,13.513262916258238
3,382,1,0.9012525375897443
3,383,0,13.527930914045292
3,383,1,0.6166702589442984
3,384,0,13.542156583754245
3,384,1,0.7177593071704595
3,385,0,13.578481207852464
3,385,1,0.24752594795916408
3,386,0,13.517521881088609
3,386,1,0.9840172237572216
3,387,0,13.476094572045183
3,387,1,1.1732258520162273
3,388,0,13.53499622202244
3,388,1,0.7033182648914056
3,389,0,13.544828857368644
3,389,1,0.5118367168039168
3,390,0,13.52813671560496
3,390,1,0.5973128108433219
3,391,0,13.535707013662668
3,391,1,0.803895145911058
3,392,0,13.54763474016525
3,392,1,0.6065245790053866
3,393,0,13.54084310392875
3,393,1,0.6964847523309513
3,394,0,13.506056800392006
3,394,1,0.9817424558530653
3,395,0,13.477965463489264
3,395,1,1.0769999884086243
3,396,0,13.531628583283979
3,396,1,0.8444600861994086
3,397,0,13.47339954428612
3,397,1,1.218736887172194
3,398,0,13.57669538152856
3,398,1,0.35083821294539996
3,399,0,13.479050319175064
3,399,1,1.1392967368336084
3,400,0,13.558381078452827
3,400,1,0.49743019516794956
3,401,0,13.496657720472136
3,401,1,0.9601337269694743
3,402,0,13.52794330979076
3,402,1,0.6566831044581983
3,403,0,13.531539937705212
3,403,1,0.7682044503463539
3,404,0,13.543082909075956
3,404,1,0.6164448730048868
3,405,0,13.54910414738375
3,405,1,0.5228767348679069
3,406,0,13.477324706101848
3,406,1,1.1668963029181887
3,407,0,13.526360581986884
3,407,1,1.116348153542514
3,408,0,13.506055769084053
3,408,1,0.7484128098913437
3,409,0,13.556069269540975
3,409,1,0.5953832593482522
3,410,0,13.5005660759493
3,410,1,0.7564200924738319
3,411,0,13.580161658935625
3,411,1,0.26429859438866116
3,412,0,13.51492805656962
3,412,1,0.858311358843914
3,413,0,13.497131679659892
3,413,1,1.147520562218726
3,414,0,13.52630687921449
3,414,1,0.7829854989073395
3,415,0,13.536952062357912
3,415,1,0.6900331144646785
3,416,0,13.510218603158188
3,416,1,0.8012978648330278
3,417,0,13.535279539120369
3,417,1,0.7874567873838867
3,418,0,13.517516112710412
3,418,1,0.7114073672438271
3,419,0,13.55252708842747
3,419,1,0.673759357876075
3,420,0,13.54731492289174
3,420,1,0.6370117981809847
3,421,0,13.515375017374948
3,421,1,0.8195445653607158
3,422,0,13.538165130265881
3,422,1,0.6326283496531454
3,423,0,13.574395003107224
3,423,1,0.3181950620527535
3,424,0,13.557531715995962
3,424,1,0.5186517233458369
3,425,0,13.569117970579624
3,425,1,0.36426310989912086
3,426,0,13.543548543309257
3,426,1,0.5738147003418923
3,427,0,13.60707773414512
3,427,1,0.014352953381417797
3,428,0,13.622535571017053
3,428,1,-0.1139127225291655
3,429,0,13.500193818608958
3,429,1,1.1156346696682693
3,430,0,13.547531180132863
3,430,1,0.5630691442177307
3,431,0,13.583235851083057
3,431,1,0.21785100411517064
3,432,0,13.563996323578298
3,432,1,0.43016155107549836
3,433,0,13.50933416323728
3,433,1,1.0097579545090536
3,434,0,13.527025334886318
3,434,1,0.730631879534559
3,435,0,13.562836573560995
3,435,1,0.4476380360829493
3,436,0,13.54821637650247
3,436,1,0.5652826058937875
3,437,0,13.506210874816926
3,437,1,0.8689878378158861
3,438,0,13.563265517942357
3,438,1,0.41570658254158654
3,439,0,13.500939515655519
3,439,1,1.056174899179919
3,440,0,13.536934921229761
3,440,1,0.792814470963039
3,441,0,13.49867826986487
3,441,1,0.8355510098808573
3,442,0,13.514737826396338
3,442,1,0.8434677474552884
3,443,0,13.508354067879548
3,443,1,0.9780115475126262
3,444,0,13.50168587280808
3,444,1,1.0574649373681722
3,445,0,13.537274131179453
3,445,1,0.6241864552578462
3,446,0,13.539523503623501
3,446,1,0.60989454642594
3,447,0,13.55397152174759
3,447,1,0.5157873398717807
3,448,0,13.540351931687614
3,448,1,0.6007469630335402
3,449,0,13.561827230788072
3,449,1,0.4742762170823612
3,450,0,13.526928922902291
3,450,1,0.7627006011857962
3,451,0,13.516423823049731
3,451,1,0.8937470590651839
3,452,0,13.445326891966658
3,452,1,1.464134521895941
3,453,0,13.522238482785578
3,453,1,0.690901589633216
3,454,0,13.542403988680652
3,454,1,0.6984416591980427
3,455,0,13.517227621167285
3,455,1,0.8404243889271423
3,456,0,13.529317807677751
3,456,1,0.7264612519644993
3,457,0,13.512781359920728
3,457,1,0.8407180310072648
3,458,0,13.497823269923291
3,458,1,0.8534810501053238
3,459,0,13.524776070871797
3,459,1,0.8438166046643923
3,460,0,13.555511329347384
3,460,1,0.4623119053300746
3,461,0,13.562183655554106
3,461,1,0.44690092105035856
3,462,0,13.505689371664765
3,462,1,0.9921479755642982
3,463,0,13.526134081465736
3,463,1,0.804775928093469
3,464,0,13.52418465711227
3,464,1,0.7465336194075122
3,465,0,13.527359396890525
3,465,1,0.7037035667748659
3,466,0,13.527760946727732
3,466,1,0.7693321109889224
3,467,0,13.54283666675743
3,467,1,0.6605154921276265
3,468,0,13.567792319042663
3,468,1,0.3906565596539828
3,469,0,13.535847778290576
3,469,1,0.6602294578110623
3,470,0,13.56218099844314
3,470,1,0.3801367663366999
3,471,0,13.60334394914642
3,471,1,0.05034977001461913
3,472,0,13.533019699316963
3,472,1,0.780673189289346
3,473,0,13.512035329577616
3,473,1,0.8789857084530989
3,474,0,13.527758173567975
3,474,1,0.8566851318462755
3,475,0,13.534889152273072
3,475,1,0.6899129677253798
3,476,0,13.515632481233258
3,476,1,0.9456028890318794
3,477,0,13.521641140880638
3,477,1,0.7740286984130368
3,478,0,13.53938913093041
3,478,1,0.7191670130941851
3,479,0,13.573197946478679
3,479,1,0.32525427788130606
3,480,0,13.57610556962685
3,480,1,0.3193215656683348
3,481,0,13.482433858941159
3,481,1,1.1031551869779768
3,482,0,13.526083092516693
3,482,1,0.768390833477699
3,483,0,13.5861034940038
3,483,1,0.23488942000895233
3,484,0,13.56163303904036
3,484,1,0.4945547551652004
3,485,0,13.514134976208917
3,485,1,0.8266906352822229
3,486,0,13.507012251525365
3,486,1,0.9946323429110758
3,487,0,13.49153978813391
3,487,1,1.0682339416701638
3,488,0,13.490333936157871
3,488,1,1.1459003433561685
3,489,0,13.532258020601036
3,489,1,0.6943528713166848
3,490,0,13.543030281168932
3,490,1,0.663567493273047
3,491,0,13.531417812422461
3,491,1,0.7269172450160225
3,492,0,13.498778155817073
3,492,1,0.843037278800407
3,493,0,13.557911609760481
3,493,1,0.5412907320020491
3,494,0,13.586649470268588
3,494,1,0.23443622915165901
3,495,0,13.494284892130505
3,495,1,0.9828903309350216
3,496,0,13.64582164763726
3,496,1,-0.391744714591147
3,497,0,13.49596047737942
3,497,1,0.9946700191610133
3,498,0,13.487100227061653
3,498,1,1.0935232631109464
3,499,0,13.53271670675098
3,499,1,0.774818597810242
3,500,0,13.530882000785438
3,500,1,0.6243518927630296
